*CREATOR
msr_cutter.exe;[V6.02.06]
msr2csv.exe;[V6.02.06]

*STARTTIME
2024-07-05;23:18:44;

*MODUL
NAME;MSR327894;MSR327894;MSR327894;MSR327894;MSR327894
*NAME
NAME; ; ; ; ; 

ID;[C26113 V5.132];[C26113 V5.132];[C26113 V5.132];[C26113 V5.132];[C26113 V5.132]

*CHANNEL
TIME;RH;T_RH;BAT;RH2;T_RH2

*UNIT
;%;°C;V;%;°C

*LIMITS
ALARM;;;;;
RECRD;;;;;
LIMIT1;;;;;
LIMIT2;;;;;

*DATA
2024-07-06 15:04:24.225;39.2;37.8499984741211;;46.6300010681152;35.4500007629395
2024-07-06 15:04:29.225;39.4;37.7999992370605;;47.25;35.4300003051758
2024-07-06 15:04:34.225;39.0;37.7599983215332;;49.2299995422363;35.4300003051758
2024-07-06 15:04:39.225;38.9;37.689998626709;;47.5900001525879;35.4300003051758
2024-07-06 15:04:44.225;39.7;37.6599998474121;;47.7299995422363;35.4199981689453
2024-07-06 15:04:49.225;38.9;37.6300010681152;;47.4199981689453;35.4000015258789
2024-07-06 15:04:54.225;38.5;37.5699996948242;;46.4300003051758;35.4099998474121
2024-07-06 15:04:59.225;39.9;37.5699996948242;;48.4099998474121;35.4099998474121
2024-07-06 15:05:04.225;40.3;37.560001373291;;49.2299995422363;35.4000015258789
2024-07-06 15:05:09.225;39.4;37.5499992370605;;49.5699996948242;35.4000015258789
2024-07-06 15:05:14.225;39.7;37.5699996948242;;49.7799987792969;35.4000015258789
2024-07-06 15:05:19.225;39.6;37.5699996948242;;50.2200012207031;35.3899993896484
2024-07-06 15:05:24.225;39.0;37.5699996948242;;50.4900016784668;35.3899993896484
2024-07-06 15:05:29.225;39.5;37.6100006103516;;50.4000015258789;35.3899993896484
2024-07-06 15:05:34.225;39.1;37.6300010681152;;49.3300018310547;35.3699989318848
2024-07-06 15:05:39.225;39.0;37.6500015258789;;46.189998626709;35.3600006103516
2024-07-06 15:05:44.225;39.3;37.6699981689453;;45.8899993896484;35.3499984741211
2024-07-06 15:05:49.225;38.9;37.6800003051758;;47.8300018310547;35.3400001525879
2024-07-06 15:05:54.225;39.2;37.689998626709;;48.4199981689453;35.3199996948242
2024-07-06 15:05:59.225;39.2;37.7200012207031;;47.8400001525879;35.310001373291
2024-07-06 15:06:04.225;38.9;37.7400016784668;;46.2099990844727;35.310001373291
2024-07-06 15:06:09.225;38.6;37.7400016784668;;47.560001373291;35.2999992370605
2024-07-06 15:06:14.225;38.8;37.7400016784668;;48.0099983215332;35.2900009155273
2024-07-06 15:06:19.225;39.8;37.7599983215332;;48.25;35.2799987792969
2024-07-06 15:06:24.225;40.4;37.7599983215332;;48.9300003051758;35.2700004577637
2024-07-06 15:06:29.225;41.0;37.7999992370605;;50.060001373291;35.2700004577637
2024-07-06 15:06:34.225;41.1;37.7999992370605;;50.5699996948242;35.2700004577637
2024-07-06 15:06:39.225;39.7;37.8300018310547;;50.8499984741211;35.2799987792969
2024-07-06 15:06:44.225;39.7;37.8499984741211;;51.2599983215332;35.2799987792969
2024-07-06 15:06:49.225;40.0;37.8499984741211;;51.3600006103516;35.2999992370605
2024-07-06 15:06:54.225;39.5;37.8499984741211;;49.6500015258789;35.3300018310547
2024-07-06 15:06:59.225;39.8;37.8400001525879;;49.6399993896484;35.3600006103516
2024-07-06 15:07:04.225;39.5;37.8499984741211;;49.9099998474121;35.3899993896484
2024-07-06 15:07:09.225;39.7;37.810001373291;;50.3300018310547;35.4000015258789
2024-07-06 15:07:14.225;40.4;37.7999992370605;;50.3600006103516;35.4000015258789
2024-07-06 15:07:19.225;39.0;37.7700004577637;;50.7000007629395;35.4099998474121
2024-07-06 15:07:24.225;38.8;37.7599983215332;;51.0400009155273;35.4099998474121
2024-07-06 15:07:29.225;38.8;37.7400016784668;;51.0699996948242;35.4000015258789
2024-07-06 15:07:34.225;39.6;37.7599983215332;;51.5200004577637;35.4000015258789
2024-07-06 15:07:39.225;39.1;37.7200012207031;;51.9300003051758;35.4000015258789
2024-07-06 15:07:44.225;39.1;37.6599998474121;;51.7900009155273;35.4000015258789
2024-07-06 15:07:49.225;39.9;37.6500015258789;;51.689998626709;35.3899993896484
2024-07-06 15:07:54.225;40.2;37.5900001525879;;51.5900001525879;35.3899993896484
2024-07-06 15:07:59.225;40.1;37.5499992370605;;51.4900016784668;35.3699989318848
2024-07-06 15:08:04.225;39.6;37.4300003051758;;51.4199981689453;35.3499984741211
2024-07-06 15:08:09.225;39.5;37.3600006103516;;51.2799987792969;35.3400001525879
2024-07-06 15:08:14.225;39.9;37.2900009155273;;51.3899993896484;35.3400001525879
2024-07-06 15:08:19.225;39.8;37.2400016784668;;51.8400001525879;35.3199996948242
2024-07-06 15:08:24.225;40.6;37.2000007629395;;51.8699989318848;35.3199996948242
2024-07-06 15:08:29.225;40.5;37.1500015258789;;51.8699989318848;35.310001373291
2024-07-06 15:08:34.225;39.8;37.1100006103516;;51.9700012207031;35.310001373291
2024-07-06 15:08:39.225;39.4;37.0699996948242;;52.0699996948242;35.2999992370605
2024-07-06 15:08:44.225;39.4;37.0400009155273;3.90;52.4799995422363;35.2999992370605
2024-07-06 15:08:49.225;39.5;37.0299987792969;;52.75;35.2900009155273
2024-07-06 15:08:54.225;39.4;37;;51.8699989318848;35.2900009155273
2024-07-06 15:08:59.225;40.4;36.9799995422363;;51.7299995422363;35.2700004577637
2024-07-06 15:09:04.225;41.2;36.9599990844727;;52.2400016784668;35.2599983215332
2024-07-06 15:09:09.225;40.3;36.9199981689453;;52.4199981689453;35.25
2024-07-06 15:09:14.225;40.6;36.8699989318848;;52.810001373291;35.25
2024-07-06 15:09:19.225;39.3;36.810001373291;;52.5099983215332;35.2299995422363
2024-07-06 15:09:24.225;39.5;36.75;;52.7099990844727;35.2299995422363
2024-07-06 15:09:29.225;39.5;36.7099990844727;;50.4700012207031;35.2099990844727
2024-07-06 15:09:34.225;38.9;36.6500015258789;;50.7099990844727;35.1800003051758
2024-07-06 15:09:39.225;40.0;36.6500015258789;;50.6800003051758;35.1599998474121
2024-07-06 15:09:44.225;40.6;36.6300010681152;;51.060001373291;35.1500015258789
2024-07-06 15:09:49.225;40.5;36.6300010681152;;51.8400001525879;35.1399993896484
2024-07-06 15:09:54.225;40.7;36.6300010681152;;52.3600006103516;35.1399993896484
2024-07-06 15:09:59.225;40.7;36.6300010681152;;52.5400009155273;35.1399993896484
2024-07-06 15:10:04.225;40.3;36.5999984741211;;52.3899993896484;35.1399993896484
2024-07-06 15:10:09.225;41.9;36.560001373291;;52.5099983215332;35.1399993896484
2024-07-06 15:10:14.225;40.6;36.5200004577637;;52.2900009155273;35.1399993896484
2024-07-06 15:10:19.225;41.0;36.4900016784668;;52.2200012207031;35.1399993896484
2024-07-06 15:10:24.225;41.4;36.4599990844727;;52.25;35.1399993896484
2024-07-06 15:10:29.225;42.0;36.439998626709;;52.4199981689453;35.1399993896484
2024-07-06 15:10:34.225;41.0;36.4300003051758;;52.5999984741211;35.1399993896484
2024-07-06 15:10:39.225;41.6;36.4099998474121;;52.8400001525879;35.1300010681152
2024-07-06 15:10:44.225;42.2;36.4000015258789;;52.7799987792969;35.1300010681152
2024-07-06 15:10:49.225;42.0;36.3899993896484;;52.7200012207031;35.1300010681152
2024-07-06 15:10:54.225;41.7;36.3800010681152;;52.75;35.1199989318848
2024-07-06 15:10:59.225;40.8;36.3600006103516;;52.810001373291;35.1199989318848
2024-07-06 15:11:04.225;40.5;36.3199996948242;;52.9599990844727;35.1199989318848
2024-07-06 15:11:09.225;40.2;36.2799987792969;;53.1599998474121;35.1199989318848
2024-07-06 15:11:14.225;40.9;36.2299995422363;;53.2000007629395;35.1100006103516
2024-07-06 15:11:19.225;41.2;36.2099990844727;;53.2000007629395;35.1100006103516
2024-07-06 15:11:24.225;41.7;36.2000007629395;;53.2000007629395;35.1100006103516
2024-07-06 15:11:29.225;42.1;36.2000007629395;;53.1599998474121;35.1100006103516
2024-07-06 15:11:34.225;41.8;36.1800003051758;;53.0999984741211;35.0999984741211
2024-07-06 15:11:39.225;41.9;36.1599998474121;;53.0699996948242;35.0800018310547
2024-07-06 15:11:44.225;42.2;36.1500015258789;;53.1300010681152;35.0800018310547
2024-07-06 15:11:49.225;41.2;36.1300010681152;;53.2299995422363;35.0800018310547
2024-07-06 15:11:54.225;41.6;36.0999984741211;;53.2900009155273;35.0800018310547
2024-07-06 15:11:59.225;41.6;36.0900001525879;;53.2900009155273;35.0699996948242
2024-07-06 15:12:04.225;42.5;36.0800018310547;;53.2000007629395;35.0699996948242
2024-07-06 15:12:09.225;41.7;36.0800018310547;;53.5200004577637;35.0699996948242
2024-07-06 15:12:14.225;41.5;36.0800018310547;;53.6500015258789;35.0699996948242
2024-07-06 15:12:19.225;42.2;36.0699996948242;;53.5800018310547;35.0699996948242
2024-07-06 15:12:24.225;42.4;36.060001373291;;53.6500015258789;35.060001373291
2024-07-06 15:12:29.225;42.7;36.0499992370605;;53.7299995422363;35.060001373291
2024-07-06 15:12:34.225;43.0;36.0400009155273;;53.7599983215332;35.060001373291
2024-07-06 15:12:39.225;42.8;36.0299987792969;;53.7599983215332;35.0499992370605
2024-07-06 15:12:44.225;43.0;36.0299987792969;;53.7299995422363;35.0499992370605
2024-07-06 15:12:49.225;43.1;36.0299987792969;;53.7000007629395;35.0499992370605
2024-07-06 15:12:54.225;42.6;36.0200004577637;;53.9099998474121;35.0499992370605
2024-07-06 15:12:59.225;42.5;36;;54;35.0499992370605
2024-07-06 15:13:04.225;43.0;36;;53.8800010681152;35.0400009155273
2024-07-06 15:13:09.225;42.4;36;;53.6800003051758;35.0299987792969
2024-07-06 15:13:14.225;41.7;36;;53.8199996948242;35.0299987792969
2024-07-06 15:13:19.225;42.1;36;;53.8199996948242;35.0299987792969
2024-07-06 15:13:24.225;42.5;36;;53.8800010681152;35.0299987792969
2024-07-06 15:13:29.225;42.4;35.9900016784668;;53.9099998474121;35.0200004577637
2024-07-06 15:13:34.225;43.1;35.9900016784668;;53.939998626709;35.0200004577637
2024-07-06 15:13:39.225;42.8;36;;53.6800003051758;35.0200004577637
2024-07-06 15:13:44.225;42.6;36;3.90;53.7000007629395;35.0099983215332
2024-07-06 15:13:49.225;43.1;35.9900016784668;;53.4599990844727;35.0099983215332
2024-07-06 15:13:54.225;42.5;35.9700012207031;;53.5200004577637;35.0099983215332
2024-07-06 15:13:59.225;42.8;35.9599990844727;;53.4900016784668;35
2024-07-06 15:14:04.225;42.7;35.939998626709;;53.4000015258789;34.9900016784668
2024-07-06 15:14:09.225;42.8;35.9199981689453;;53.5200004577637;34.9900016784668
2024-07-06 15:14:14.225;42.0;35.9000015258789;;53.6100006103516;34.9900016784668
2024-07-06 15:14:19.225;42.1;35.8800010681152;;53.6500015258789;34.9900016784668
2024-07-06 15:14:24.225;42.7;35.8499984741211;;53.7700004577637;34.9799995422363
2024-07-06 15:14:29.225;42.5;35.8400001525879;;53.7999992370605;34.9700012207031
2024-07-06 15:14:34.225;43.0;35.8199996948242;;53.8300018310547;34.9799995422363
2024-07-06 15:14:39.225;42.6;35.7999992370605;;53.7999992370605;34.9700012207031
2024-07-06 15:14:44.225;42.2;35.7900009155273;;53.7400016784668;34.9700012207031
2024-07-06 15:14:49.225;42.6;35.7700004577637;;53.8499984741211;34.9599990844727
2024-07-06 15:14:54.225;43.2;35.7599983215332;;53.8300018310547;34.9599990844727
2024-07-06 15:14:59.225;42.8;35.7599983215332;;53.8800010681152;34.9599990844727
2024-07-06 15:15:04.225;42.3;35.7700004577637;;52.689998626709;34.9500007629395
2024-07-06 15:15:09.225;40.9;35.7400016784668;;53.4700012207031;34.9500007629395
2024-07-06 15:15:14.225;42.1;35.7200012207031;;53.6100006103516;34.9199981689453
2024-07-06 15:15:19.225;42.3;35.7099990844727;;53.5499992370605;34.9199981689453
2024-07-06 15:15:24.225;41.9;35.7000007629395;;53.8300018310547;34.9199981689453
2024-07-06 15:15:29.225;41.2;35.6699981689453;;53.9099998474121;34.9199981689453
2024-07-06 15:15:34.225;41.6;35.6399993896484;;54.0699996948242;34.9099998474121
2024-07-06 15:15:39.225;42.4;35.6300010681152;;54.1500015258789;34.9099998474121
2024-07-06 15:15:44.225;42.8;35.6199989318848;;54.2700004577637;34.9099998474121
2024-07-06 15:15:49.225;43.4;35.6100006103516;;54.2700004577637;34.9099998474121
2024-07-06 15:15:54.225;42.4;35.6100006103516;;54.2700004577637;34.9099998474121
2024-07-06 15:15:59.225;42.0;35.5900001525879;;54.2999992370605;34.9000015258789
2024-07-06 15:16:04.225;42.9;35.5800018310547;;54.3899993896484;34.9000015258789
2024-07-06 15:16:09.225;43.6;35.5699996948242;;54.4199981689453;34.9000015258789
2024-07-06 15:16:14.225;43.0;35.5900001525879;;54.4199981689453;34.9000015258789
2024-07-06 15:16:19.225;43.1;35.5900001525879;;54.4199981689453;34.9000015258789
2024-07-06 15:16:24.225;43.5;35.6100006103516;;54.3899993896484;34.9000015258789
2024-07-06 15:16:29.225;43.0;35.6199989318848;;54.3600006103516;34.8899993896484
2024-07-06 15:16:34.225;42.7;35.6300010681152;;54.2400016784668;34.8899993896484
2024-07-06 15:16:39.225;42.8;35.6399993896484;;54.2400016784668;34.8800010681152
2024-07-06 15:16:44.225;42.8;35.6399993896484;;54.3300018310547;34.8800010681152
2024-07-06 15:16:49.225;42.6;35.6500015258789;;54.4799995422363;34.8800010681152
2024-07-06 15:16:54.225;42.7;35.6599998474121;;54.6300010681152;34.8800010681152
2024-07-06 15:16:59.225;42.6;35.6599998474121;;54.7700004577637;34.8800010681152
2024-07-06 15:17:04.225;42.9;35.6599998474121;;54.7700004577637;34.8800010681152
2024-07-06 15:17:09.225;42.3;35.6500015258789;;54.8400001525879;34.8800010681152
2024-07-06 15:17:14.225;41.6;35.6500015258789;;54.9900016784668;34.8800010681152
2024-07-06 15:17:19.225;42.4;35.6399993896484;;55.0400009155273;34.8800010681152
2024-07-06 15:17:24.225;42.2;35.6300010681152;;54.9900016784668;34.8800010681152
2024-07-06 15:17:29.225;42.4;35.6300010681152;;55.0200004577637;34.8800010681152
2024-07-06 15:17:34.225;42.8;35.6300010681152;;55.0699996948242;34.8699989318848
2024-07-06 15:17:39.225;43.1;35.6399993896484;;54.9900016784668;34.8699989318848
2024-07-06 15:17:44.225;43.0;35.6599998474121;;54.9599990844727;34.8699989318848
2024-07-06 15:17:49.225;43.4;35.6699981689453;;54.9599990844727;34.8699989318848
2024-07-06 15:17:54.225;43.3;35.6699981689453;;55.0200004577637;34.8699989318848
2024-07-06 15:17:59.225;43.5;35.6699981689453;;55.0400009155273;34.8699989318848
2024-07-06 15:18:04.225;41.9;35.6599998474121;;54.7400016784668;34.8600006103516
2024-07-06 15:18:09.225;41.9;35.6500015258789;;54.9599990844727;34.8600006103516
2024-07-06 15:18:14.225;43.4;35.6399993896484;;55.1300010681152;34.8600006103516
2024-07-06 15:18:19.225;43.6;35.6399993896484;;55.189998626709;34.8600006103516
2024-07-06 15:18:24.225;43.7;35.6500015258789;;55.189998626709;34.8600006103516
2024-07-06 15:18:29.225;43.1;35.6599998474121;;55.2200012207031;34.8499984741211
2024-07-06 15:18:34.225;43.0;35.6699981689453;;55.4000015258789;34.8600006103516
2024-07-06 15:18:39.225;43.1;35.6699981689453;;55.1599998474121;34.8499984741211
2024-07-06 15:18:44.225;43.1;35.689998626709;3.90;55.0400009155273;34.8499984741211
2024-07-06 15:18:49.225;41.3;35.689998626709;;55.0200004577637;34.8400001525879
2024-07-06 15:18:54.225;41.9;35.6599998474121;;55.0400009155273;34.8400001525879
2024-07-06 15:18:59.225;42.7;35.6599998474121;;55.0999984741211;34.8400001525879
2024-07-06 15:19:04.225;42.5;35.6599998474121;;55.0999984741211;34.8400001525879
2024-07-06 15:19:09.225;42.1;35.6699981689453;;55.1599998474121;34.8300018310547
2024-07-06 15:19:14.225;42.7;35.7000007629395;;55.2200012207031;34.8400001525879
2024-07-06 15:19:19.225;43.4;35.7200012207031;;55.2900009155273;34.8400001525879
2024-07-06 15:19:24.225;43.6;35.7200012207031;;55.3400001525879;34.8400001525879
2024-07-06 15:19:29.225;43.8;35.75;;55.2599983215332;34.8300018310547
2024-07-06 15:19:34.225;43.4;35.7599983215332;;55.2900009155273;34.8400001525879
2024-07-06 15:19:39.225;43.9;35.7799987792969;;55.1300010681152;34.8300018310547
2024-07-06 15:19:44.225;42.8;35.7900009155273;;55.0999984741211;34.8300018310547
2024-07-06 15:19:49.225;42.3;35.7900009155273;;55.1599998474121;34.8199996948242
2024-07-06 15:19:54.225;42.2;35.7900009155273;;55.3400001525879;34.8199996948242
2024-07-06 15:19:59.225;41.8;35.7999992370605;;56;34.8300018310547
2024-07-06 15:20:04.225;43.0;35.810001373291;;55.7599983215332;34.8300018310547
2024-07-06 15:20:09.225;41.8;35.8199996948242;;55.4900016784668;34.8300018310547
2024-07-06 15:20:14.225;42.1;35.8199996948242;;55.5200004577637;34.8300018310547
2024-07-06 15:20:19.225;42.0;35.8199996948242;;55.5200004577637;34.8199996948242
2024-07-06 15:20:24.225;42.2;35.8400001525879;;55.5200004577637;34.8199996948242
2024-07-06 15:20:29.225;42.3;35.8400001525879;;55.6100006103516;34.8199996948242
2024-07-06 15:20:34.225;42.9;35.8400001525879;;55.6100006103516;34.8199996948242
2024-07-06 15:20:39.225;42.7;35.8699989318848;;55.5499992370605;34.8199996948242
2024-07-06 15:20:44.225;43.3;35.9099998474121;;54.4799995422363;34.8300018310547
2024-07-06 15:20:49.225;43.7;35.939998626709;;54.1500015258789;34.8499984741211
2024-07-06 15:20:54.225;41.8;35.9500007629395;;54.1800003051758;34.8600006103516
2024-07-06 15:20:59.225;42.3;35.9599990844727;;54.2099990844727;34.8600006103516
2024-07-06 15:21:04.225;42.1;35.9700012207031;;54.2099990844727;34.8600006103516
2024-07-06 15:21:09.225;42.7;35.9599990844727;;54.3600006103516;34.8499984741211
2024-07-06 15:21:14.225;42.8;35.9599990844727;;54.2999992370605;34.8499984741211
2024-07-06 15:21:19.225;43.3;35.9599990844727;;54.4500007629395;34.8499984741211
2024-07-06 15:21:24.225;43.9;35.9900016784668;;54.5699996948242;34.8499984741211
2024-07-06 15:21:29.225;42.9;36;;54.5400009155273;34.8499984741211
2024-07-06 15:21:34.225;43.0;36.0299987792969;;54.5999984741211;34.8499984741211
2024-07-06 15:21:39.225;42.0;36.060001373291;;54.4799995422363;34.8499984741211
2024-07-06 15:21:44.225;42.2;36.0800018310547;;54.0299987792969;34.8499984741211
2024-07-06 15:21:49.225;42.5;36.0900001525879;;50.4199981689453;34.8499984741211
2024-07-06 15:21:54.225;41.9;36.0800018310547;;51.8800010681152;34.8499984741211
2024-07-06 15:21:59.225;42.5;36.0900001525879;;50.7599983215332;34.8499984741211
2024-07-06 15:22:04.225;42.6;36.0999984741211;;51.5800018310547;34.8499984741211
2024-07-06 15:22:09.225;42.0;36.0999984741211;;52.3899993896484;34.8400001525879
2024-07-06 15:22:14.225;42.5;36.1100006103516;;53.0200004577637;34.8400001525879
2024-07-06 15:22:19.225;41.3;36.1100006103516;;53.1399993896484;34.8400001525879
2024-07-06 15:22:24.225;41.6;36.0999984741211;;52.3600006103516;34.8300018310547
2024-07-06 15:22:29.225;41.9;36.0999984741211;;52.75;34.8199996948242
2024-07-06 15:22:34.225;42.2;36.1100006103516;;52.9599990844727;34.8199996948242
2024-07-06 15:22:39.225;42.1;36.1300010681152;;53.2000007629395;34.810001373291
2024-07-06 15:22:44.225;42.4;36.1500015258789;;53.4099998474121;34.810001373291
2024-07-06 15:22:49.225;42.1;36.1500015258789;;52.9900016784668;34.810001373291
2024-07-06 15:22:54.225;42.4;36.1599998474121;;53.1699981689453;34.810001373291
2024-07-06 15:22:59.225;42.2;36.1699981689453;;53.439998626709;34.810001373291
2024-07-06 15:23:04.225;42.2;36.1699981689453;;53.560001373291;34.7999992370605
2024-07-06 15:23:09.225;42.6;36.1599998474121;;53.7400016784668;34.7999992370605
2024-07-06 15:23:14.225;42.5;36.1699981689453;;53.6100006103516;34.7999992370605
2024-07-06 15:23:19.225;42.7;36.1800003051758;;53.4700012207031;34.810001373291
2024-07-06 15:23:24.225;42.5;36.189998626709;;53.4099998474121;34.810001373291
2024-07-06 15:23:29.225;42.5;36.189998626709;;52.4000015258789;34.810001373291
2024-07-06 15:23:34.225;42.8;36.2000007629395;;48.6500015258789;34.8300018310547
2024-07-06 15:23:39.225;42.4;36.189998626709;;48.6100006103516;34.8300018310547
2024-07-06 15:23:44.225;43.0;36.1800003051758;3.90;50.2099990844727;34.8300018310547
2024-07-06 15:23:49.225;42.2;36.1800003051758;;50.0699996948242;34.8300018310547
2024-07-06 15:23:54.225;41.7;36.1800003051758;;49.5400009155273;34.8199996948242
2024-07-06 15:23:59.225;41.7;36.1699981689453;;49.5699996948242;34.810001373291
2024-07-06 15:24:04.225;42.2;36.1699981689453;;45.9500007629395;34.8300018310547
2024-07-06 15:24:09.225;42.0;36.1699981689453;;48.5499992370605;34.8199996948242
2024-07-06 15:24:14.225;41.5;36.1699981689453;;47.2900009155273;34.7999992370605
2024-07-06 15:24:19.225;42.2;36.1699981689453;;48.9599990844727;34.7999992370605
2024-07-06 15:24:24.225;41.8;36.1699981689453;;49.2700004577637;34.7799987792969
2024-07-06 15:24:29.225;42.7;36.189998626709;;49.4700012207031;34.7799987792969
2024-07-06 15:24:34.225;42.3;36.2099990844727;;49.3699989318848;34.7799987792969
2024-07-06 15:24:39.225;42.4;36.2200012207031;;50.560001373291;34.7700004577637
2024-07-06 15:24:44.225;41.8;36.2400016784668;;49.0999984741211;34.7700004577637
2024-07-06 15:24:49.225;41.9;36.25;;49.8800010681152;34.7599983215332
2024-07-06 15:24:54.225;42.2;36.2599983215332;;51.0999984741211;34.75
2024-07-06 15:24:59.225;42.0;36.2799987792969;;51.1399993896484;34.7400016784668
2024-07-06 15:25:04.225;42.0;36.2900009155273;;50.1500015258789;34.7400016784668
2024-07-06 15:25:09.225;42.3;36.2900009155273;;51.2400016784668;34.7400016784668
2024-07-06 15:25:14.225;42.7;36.2999992370605;;50.189998626709;34.7400016784668
2024-07-06 15:25:19.225;41.9;36.2999992370605;;48.3800010681152;34.7400016784668
2024-07-06 15:25:24.225;41.9;36.310001373291;;48.7900009155273;34.7400016784668
2024-07-06 15:25:29.225;42.0;36.3199996948242;;49.2999992370605;34.7299995422363
2024-07-06 15:25:34.225;42.6;36.3300018310547;;49.6100006103516;34.7299995422363
2024-07-06 15:25:39.225;42.5;36.3499984741211;;50.4000015258789;34.7299995422363
2024-07-06 15:25:44.225;41.9;36.3600006103516;;50.5299987792969;34.7200012207031
2024-07-06 15:25:49.225;41.8;36.3800010681152;;47.3600006103516;34.7200012207031
2024-07-06 15:25:54.225;41.1;36.4000015258789;;45.3400001525879;34.7400016784668
2024-07-06 15:25:59.225;41.4;36.439998626709;;44.060001373291;34.7799987792969
2024-07-06 15:26:04.225;41.3;36.4700012207031;;44.25;34.7799987792969
2024-07-06 15:26:09.225;41.7;36.4700012207031;;45.7900009155273;34.7599983215332
2024-07-06 15:26:14.225;41.3;36.4599990844727;;47.0499992370605;34.7400016784668
2024-07-06 15:26:19.225;41.4;36.4500007629395;;49.0299987792969;34.7200012207031
2024-07-06 15:26:24.225;42.6;36.439998626709;;50.0099983215332;34.7000007629395
2024-07-06 15:26:29.225;42.4;36.439998626709;;47.9799995422363;34.7000007629395
2024-07-06 15:26:34.225;41.9;36.4500007629395;;48.9900016784668;34.7000007629395
2024-07-06 15:26:39.225;40.9;36.439998626709;;48.6199989318848;34.689998626709
2024-07-06 15:26:44.225;41.7;36.4300003051758;;48.9199981689453;34.689998626709
2024-07-06 15:26:49.225;42.5;36.4099998474121;;49.4000015258789;34.6800003051758
2024-07-06 15:26:54.225;42.0;36.4000015258789;;50.3300018310547;34.6699981689453
2024-07-06 15:26:59.225;42.3;36.4000015258789;;50.4000015258789;34.6699981689453
2024-07-06 15:27:04.225;43.2;36.4099998474121;;49.1699981689453;34.6599998474121
2024-07-06 15:27:09.225;42.9;36.4000015258789;;50.4300003051758;34.6599998474121
2024-07-06 15:27:14.225;42.3;36.4000015258789;;49.9099998474121;34.6599998474121
2024-07-06 15:27:19.225;42.8;36.3899993896484;;50.3300018310547;34.6599998474121
2024-07-06 15:27:24.225;42.0;36.3899993896484;;48.7599983215332;34.6500015258789
2024-07-06 15:27:29.225;42.3;36.4000015258789;;48.310001373291;34.6599998474121
2024-07-06 15:27:34.225;42.4;36.3899993896484;;49.2700004577637;34.6699981689453
2024-07-06 15:27:39.225;42.6;36.3800010681152;;49.0299987792969;34.6699981689453
2024-07-06 15:27:44.225;42.3;36.3699989318848;;50.2900009155273;34.6599998474121
2024-07-06 15:27:49.225;41.6;36.3499984741211;;49.8800010681152;34.6599998474121
2024-07-06 15:27:54.225;41.5;36.3400001525879;;49.2400016784668;34.6500015258789
2024-07-06 15:27:59.225;41.5;36.3600006103516;;51.0800018310547;34.6500015258789
2024-07-06 15:28:04.225;41.3;36.3899993896484;;51.2200012207031;34.6500015258789
2024-07-06 15:28:09.225;42.3;36.4099998474121;;50.5;34.6500015258789
2024-07-06 15:28:14.225;42.4;36.4099998474121;;50.0099983215332;34.6599998474121
2024-07-06 15:28:19.225;42.9;36.4099998474121;;49.4000015258789;34.6599998474121
2024-07-06 15:28:24.225;41.9;36.4000015258789;;49.6100006103516;34.6699981689453
2024-07-06 15:28:29.225;41.3;36.3800010681152;;49.9500007629395;34.6800003051758
2024-07-06 15:28:34.225;41.3;36.3499984741211;;50.6599998474121;34.6699981689453
2024-07-06 15:28:39.225;41.5;36.3300018310547;;50.4000015258789;34.6599998474121
2024-07-06 15:28:44.225;41.8;36.310001373291;3.90;48.1100006103516;34.6500015258789
2024-07-06 15:28:49.225;40.9;36.2900009155273;;48.3199996948242;34.6300010681152
2024-07-06 15:28:54.225;41.4;36.2599983215332;;48.4599990844727;34.6199989318848
2024-07-06 15:28:59.225;41.6;36.25;;49.9900016784668;34.6199989318848
2024-07-06 15:29:04.225;42.4;36.25;;51.1800003051758;34.6199989318848
2024-07-06 15:29:09.225;41.2;36.2299995422363;;49.3800010681152;34.6100006103516
2024-07-06 15:29:14.225;42.1;36.2000007629395;;50.1300010681152;34.5999984741211
2024-07-06 15:29:19.225;42.7;36.189998626709;;50.8800010681152;34.5999984741211
2024-07-06 15:29:24.225;43.0;36.1800003051758;;51.1800003051758;34.6100006103516
2024-07-06 15:29:29.225;41.6;36.1699981689453;;49.9599990844727;34.5999984741211
2024-07-06 15:29:34.225;41.8;36.1500015258789;;49.8199996948242;34.5900001525879
2024-07-06 15:29:39.225;42.1;36.1500015258789;;51.0400009155273;34.5900001525879
2024-07-06 15:29:44.225;42.1;36.1500015258789;;51.4900016784668;34.5900001525879
2024-07-06 15:29:49.225;41.9;36.1500015258789;;50.9099998474121;34.5900001525879
2024-07-06 15:29:54.225;42.5;36.1500015258789;;51.1100006103516;34.5800018310547
2024-07-06 15:29:59.225;42.2;36.1500015258789;;51.1500015258789;34.5800018310547
2024-07-06 15:30:04.225;41.7;36.1500015258789;;50.6699981689453;34.5900001525879
2024-07-06 15:30:09.225;42.2;36.1699981689453;;50.7799987792969;34.5900001525879
2024-07-06 15:30:14.225;41.8;36.189998626709;;49.310001373291;34.5900001525879
2024-07-06 15:30:19.225;41.5;36.189998626709;;49.9599990844727;34.5900001525879
2024-07-06 15:30:24.225;42.3;36.1800003051758;;50.8800010681152;34.5900001525879
2024-07-06 15:30:29.225;41.8;36.1800003051758;;47.9199981689453;34.5999984741211
2024-07-06 15:30:34.225;41.9;36.1800003051758;;47.0999984741211;34.6100006103516
